sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	Notes	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:3220638	Acmaeodera angelica	RO:0002444	Parasite of	EOL:38310	Eriodictyon		GEONAMES:5322652	Ahwahnee, California	37.3655	-119.72627		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220638	Acmaeodera angelica	RO:0002444	Parasite of	EOL:1151649	Quercus douglasii		GEONAMES:5322652	Ahwahnee, California	37.3655	-119.72627		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220638	Acmaeodera angelica	RO:0002444	Parasite of	EOL:582277	Toxicodendron diversifolia		GEONAMES:5322652	Ahwahnee, California	37.3655	-119.72627		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778194	Dicerca tuberculata	RO:0002444	Parasite of	EOL:1061732	Abies balsamea		GEONAMES:4930956	Boston, Massachusetts	42.35843	-71.05977		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778194	Dicerca tuberculata	RO:0002444	Parasite of	EOL:1033654	Tsuga canadensis		GEONAMES:4930956	Boston, Massachusetts	42.35843	-71.05977		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220856	Acmaeodera ornata	RO:0002470	eats	EOL:11875459	dandelion		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220856	Acmaeodera ornata	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1143553	Fagus americana		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1147600	Corylus americana		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1151806	Quercus agrifolia		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1151511	Quercus californica		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1151317	Quercus rubra		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220351	Agrilus arcuatus	RO:0002444	Parasite of	EOL:1151197	Quercus velutina		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:583069	Acer negundo		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:582246	Acer rubrum		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:1151317	Quercus rubra		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220440	Agrilus otiosus	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822741	Buprestis rufipes	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:4508770	Cincinnati, Ohio	39.14117	-84.506		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:36102629	Acmaeodera hepburni	RO:0002444	Parasite of	EOL:60990	primrose		GEONAMES:5315150	Comobabi Mts., Arizona	32.0073	-111.87374		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:36102629	Acmaeodera hepburni	RO:0002444	Parasite of	EOL:1151649	Quercus douglasii		GEONAMES:5315150	Comobabi Mts., Arizona	32.0073	-111.87374		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:36102629	Acmaeodera hepburni	RO:0002444	Parasite of	EOL:1151590	Quercus garryana		GEONAMES:5315150	Comobabi Mts., Arizona	32.0073	-111.87374		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:36102629	Acmaeodera hepburni	RO:0002444	Parasite of	EOL:1151183	Quercus wislizeni		GEONAMES:5315150	Comobabi Mts., Arizona	32.0073	-111.87374		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:581278	Asclepias tuberosa		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:640323	Cercis canadensis		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:29927	Crataegus		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:1087384	Dasylirion wheeleri		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:37999	Erigeron		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:1001759	Hypoxys erecta		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220775	Acmaeodera tubulus	RO:0002444	Parasite of	EOL:1151804	Quercus alba		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:583069	Acer negundo		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:582246	Acer rubrum		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220423	Agrilus masculinus	RO:0002444	Parasite of	EOL:1151317	Quercus rubra		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778194	Dicerca tuberculata	RO:0002444	Parasite of	EOL:1061732	Abies balsamea		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778194	Dicerca tuberculata	RO:0002444	Parasite of	EOL:1033654	Tsuga canadensis		GEONAMES:4831725	Connecticut	41.66704	-72.66648		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822702	Buprestis confluenta	RO:0002444	Parasite of	EOL:584296	Populus deltoides		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822702	Buprestis confluenta	RO:0002444	Parasite of	EOL:466982	Populus tremuloides		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778177	Dicerca lugubris	RO:0002444	Parasite of	EOL:1296948	Alnus rugosa		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778177	Dicerca lugubris	RO:0002444	Parasite of	EOL:1296948	Alnus rugosa		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778177	Dicerca lugubris	RO:0002444	Parasite of	EOL:1148641	Carpinus caroliniana		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778177	Dicerca lugubris	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13778177	Dicerca lugubris	RO:0002444	Parasite of	EOL:38128	Hickoria		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822645	Trachykele nimbosa	RO:0002444	Parasite of	EOL:1033074	Abies grandis		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822645	Trachykele nimbosa	RO:0002444	Parasite of	EOL:1061727	Abies magnifica		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822645	Trachykele nimbosa	RO:0002444	Parasite of	EOL:1059917	Tsugae mertensiana		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822645	Trachykele nimbosa	RO:0002444	Parasite of	EOL:1033078	white fir (Abies concolor)		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:1034914	Cupresus sargentii		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:1061623	Incense cedar (Liboceclrus decurrens)		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:1034849	Sequout semprevirons		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:40483870	Sequout washingtonia		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:1061670	Western juniper (Jiiniperiis occidentalis)		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:13822646	Trachykele opulenta	RO:0002444	Parasite of	EOL:1034889	Western red cedar (Thuja plicata)		GEONAMES:5720727	Corvallis, Oregon	44.56457	-123.26204		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220575	Buprestis maculativentris	RO:0002444	Parasite of	EOL:1061732	Abies balsamea		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220575	Buprestis maculativentris	RO:0002444	Parasite of	EOL:1061751	Pinus ponderosa		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3221885	Dicerca prolongata	RO:0002444	Parasite of	EOL:584261	Populus grandidentata		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3221885	Dicerca prolongata	RO:0002444	Parasite of	EOL:466982	Populus tremuloides		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3221885	Dicerca prolongata	RO:0002444	Parasite of	EOL:1276830	Populus trichocarpa		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3221885	Dicerca prolongata	RO:0002444	Parasite of	EOL:65046	Salix		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3222800	Poecilonota cyanipes	RO:0002444	Parasite of	EOL:6747	pine		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3222800	Poecilonota cyanipes	RO:0002444	Parasite of	EOL:584296	Populus deltoides		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3222800	Poecilonota cyanipes	RO:0002444	Parasite of	EOL:584261	Populus grandidentata		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3222800	Poecilonota cyanipes	RO:0002444	Parasite of	EOL:466982	Populus tremuloides		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3222800	Poecilonota cyanipes	RO:0002444	Parasite of	EOL:1276830	Populus trichocarpa		GEONAMES:5024730	Duluth, Minnesota	46.96196	-91.86246		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220811	Acmaeodera actua	RO:0002444	Parasite of	EOL:60990	Primrose		GEONAMES:5378996	Ft. Tejon, California	34.87359	-118.89426		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220639	Acmaeodera connexa	RO:0002470	eats	EOL:60990	Primrose		GEONAMES:5378996	Ft. Tejon, California	34.87359	-118.89426		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:3220639	Acmaeodera connexa	RO:0002444	Parasite of	EOL:1151183	Quercus wislizeni		GEONAMES:5378996	Ft. Tejon, California	34.87359	-118.89426		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
EOL:39709976	Acmaeodera guttifera	RO:0002444	Parasite of	EOL:33611	Yucca blossoms		GEONAMES:5378996	Ft. Tejon, California	34.87359	-118.89426		doi:10.5962/bhl.title.6526	Chamberlin, W. J. The Buprestidae of North America, Exclusive of Mexico, a Catalogue including Synonomy, Bibliography, Distribution, Type Locality and Hosts of Each Species,. 1926.
